config_id,base0_ambulances,base1_ambulances,base2_ambulances,base3_ambulances,base4_ambulances
7447,0,18,12,1,4
7448,0,18,12,2,3
7449,0,18,12,3,2
7450,0,18,12,4,1
7451,0,18,12,5,0
7452,0,18,13,0,4
7453,0,18,13,1,3
7454,0,18,13,2,2
7455,0,18,13,3,1
7456,0,18,13,4,0
7457,0,18,14,0,3
7458,0,18,14,1,2
7459,0,18,14,2,1
7460,0,18,14,3,0
7461,0,18,15,0,2
7462,0,18,15,1,1
7463,0,18,15,2,0
7464,0,18,16,0,1
7465,0,18,16,1,0
7466,0,18,17,0,0
7467,0,19,0,0,16
7468,0,19,0,1,15
7469,0,19,0,2,14
7470,0,19,0,3,13
7471,0,19,0,4,12
7472,0,19,0,5,11
7473,0,19,0,6,10
7474,0,19,0,7,9
7475,0,19,0,8,8
7476,0,19,0,9,7
7477,0,19,0,10,6
7478,0,19,0,11,5
7479,0,19,0,12,4
7480,0,19,0,13,3
7481,0,19,0,14,2
7482,0,19,0,15,1
7483,0,19,0,16,0
7484,0,19,1,0,15
7485,0,19,1,1,14
7486,0,19,1,2,13
7487,0,19,1,3,12
7488,0,19,1,4,11
7489,0,19,1,5,10
7490,0,19,1,6,9
7491,0,19,1,7,8
7492,0,19,1,8,7
7493,0,19,1,9,6
7494,0,19,1,10,5
7495,0,19,1,11,4
7496,0,19,1,12,3
7497,0,19,1,13,2
7498,0,19,1,14,1
7499,0,19,1,15,0
7500,0,19,2,0,14
7501,0,19,2,1,13
7502,0,19,2,2,12
7503,0,19,2,3,11
7504,0,19,2,4,10
7505,0,19,2,5,9
7506,0,19,2,6,8
7507,0,19,2,7,7
7508,0,19,2,8,6
7509,0,19,2,9,5
7510,0,19,2,10,4
7511,0,19,2,11,3
7512,0,19,2,12,2
7513,0,19,2,13,1
7514,0,19,2,14,0
7515,0,19,3,0,13
7516,0,19,3,1,12
7517,0,19,3,2,11
7518,0,19,3,3,10
7519,0,19,3,4,9
7520,0,19,3,5,8
7521,0,19,3,6,7
7522,0,19,3,7,6
7523,0,19,3,8,5
7524,0,19,3,9,4
7525,0,19,3,10,3
7526,0,19,3,11,2
7527,0,19,3,12,1
7528,0,19,3,13,0
7529,0,19,4,0,12
7530,0,19,4,1,11
7531,0,19,4,2,10
7532,0,19,4,3,9
7533,0,19,4,4,8
7534,0,19,4,5,7
7535,0,19,4,6,6
7536,0,19,4,7,5
7537,0,19,4,8,4
7538,0,19,4,9,3
7539,0,19,4,10,2
7540,0,19,4,11,1
7541,0,19,4,12,0
7542,0,19,5,0,11
7543,0,19,5,1,10
7544,0,19,5,2,9
7545,0,19,5,3,8
7546,0,19,5,4,7
7547,0,19,5,5,6
7548,0,19,5,6,5
7549,0,19,5,7,4
7550,0,19,5,8,3
7551,0,19,5,9,2
7552,0,19,5,10,1
7553,0,19,5,11,0
7554,0,19,6,0,10
7555,0,19,6,1,9
7556,0,19,6,2,8
7557,0,19,6,3,7
7558,0,19,6,4,6
7559,0,19,6,5,5
7560,0,19,6,6,4
7561,0,19,6,7,3
7562,0,19,6,8,2
7563,0,19,6,9,1
7564,0,19,6,10,0
7565,0,19,7,0,9
7566,0,19,7,1,8
7567,0,19,7,2,7
7568,0,19,7,3,6
7569,0,19,7,4,5
7570,0,19,7,5,4
7571,0,19,7,6,3
7572,0,19,7,7,2
7573,0,19,7,8,1
7574,0,19,7,9,0
7575,0,19,8,0,8
7576,0,19,8,1,7
7577,0,19,8,2,6
7578,0,19,8,3,5
7579,0,19,8,4,4
7580,0,19,8,5,3
7581,0,19,8,6,2
7582,0,19,8,7,1
7583,0,19,8,8,0
7584,0,19,9,0,7
7585,0,19,9,1,6
7586,0,19,9,2,5
7587,0,19,9,3,4
7588,0,19,9,4,3
7589,0,19,9,5,2
7590,0,19,9,6,1
7591,0,19,9,7,0
7592,0,19,10,0,6
7593,0,19,10,1,5
7594,0,19,10,2,4
7595,0,19,10,3,3
7596,0,19,10,4,2
7597,0,19,10,5,1
7598,0,19,10,6,0
7599,0,19,11,0,5
7600,0,19,11,1,4
7601,0,19,11,2,3
7602,0,19,11,3,2
7603,0,19,11,4,1
7604,0,19,11,5,0
7605,0,19,12,0,4
7606,0,19,12,1,3
7607,0,19,12,2,2
7608,0,19,12,3,1
7609,0,19,12,4,0
7610,0,19,13,0,3
7611,0,19,13,1,2
7612,0,19,13,2,1
7613,0,19,13,3,0
7614,0,19,14,0,2
7615,0,19,14,1,1
7616,0,19,14,2,0
7617,0,19,15,0,1
7618,0,19,15,1,0
7619,0,19,16,0,0
7620,0,20,0,0,15
7621,0,20,0,1,14
7622,0,20,0,2,13
7623,0,20,0,3,12
7624,0,20,0,4,11
7625,0,20,0,5,10
7626,0,20,0,6,9
7627,0,20,0,7,8
7628,0,20,0,8,7
7629,0,20,0,9,6
7630,0,20,0,10,5
7631,0,20,0,11,4
7632,0,20,0,12,3
7633,0,20,0,13,2
7634,0,20,0,14,1
7635,0,20,0,15,0
7636,0,20,1,0,14
7637,0,20,1,1,13
7638,0,20,1,2,12
7639,0,20,1,3,11
7640,0,20,1,4,10
7641,0,20,1,5,9
7642,0,20,1,6,8
7643,0,20,1,7,7
7644,0,20,1,8,6
7645,0,20,1,9,5
7646,0,20,1,10,4
7647,0,20,1,11,3
7648,0,20,1,12,2
7649,0,20,1,13,1
7650,0,20,1,14,0
7651,0,20,2,0,13
7652,0,20,2,1,12
7653,0,20,2,2,11
7654,0,20,2,3,10
7655,0,20,2,4,9
7656,0,20,2,5,8
7657,0,20,2,6,7
7658,0,20,2,7,6
7659,0,20,2,8,5
7660,0,20,2,9,4
7661,0,20,2,10,3
7662,0,20,2,11,2
7663,0,20,2,12,1
7664,0,20,2,13,0
7665,0,20,3,0,12
7666,0,20,3,1,11
7667,0,20,3,2,10
7668,0,20,3,3,9
7669,0,20,3,4,8
7670,0,20,3,5,7
7671,0,20,3,6,6
7672,0,20,3,7,5
7673,0,20,3,8,4
7674,0,20,3,9,3
7675,0,20,3,10,2
7676,0,20,3,11,1
7677,0,20,3,12,0
7678,0,20,4,0,11
7679,0,20,4,1,10
7680,0,20,4,2,9
7681,0,20,4,3,8
7682,0,20,4,4,7
7683,0,20,4,5,6
7684,0,20,4,6,5
7685,0,20,4,7,4
7686,0,20,4,8,3
7687,0,20,4,9,2
7688,0,20,4,10,1
7689,0,20,4,11,0
7690,0,20,5,0,10
7691,0,20,5,1,9
7692,0,20,5,2,8
7693,0,20,5,3,7
7694,0,20,5,4,6
7695,0,20,5,5,5
7696,0,20,5,6,4
7697,0,20,5,7,3
7698,0,20,5,8,2
7699,0,20,5,9,1
7700,0,20,5,10,0
7701,0,20,6,0,9
7702,0,20,6,1,8
7703,0,20,6,2,7
7704,0,20,6,3,6
7705,0,20,6,4,5
7706,0,20,6,5,4
7707,0,20,6,6,3
7708,0,20,6,7,2
7709,0,20,6,8,1
7710,0,20,6,9,0
7711,0,20,7,0,8
7712,0,20,7,1,7
7713,0,20,7,2,6
7714,0,20,7,3,5
7715,0,20,7,4,4
7716,0,20,7,5,3
7717,0,20,7,6,2
7718,0,20,7,7,1
7719,0,20,7,8,0
7720,0,20,8,0,7
7721,0,20,8,1,6
7722,0,20,8,2,5
7723,0,20,8,3,4
7724,0,20,8,4,3
7725,0,20,8,5,2
7726,0,20,8,6,1
7727,0,20,8,7,0
7728,0,20,9,0,6
7729,0,20,9,1,5
7730,0,20,9,2,4
7731,0,20,9,3,3
7732,0,20,9,4,2
7733,0,20,9,5,1
7734,0,20,9,6,0
7735,0,20,10,0,5
7736,0,20,10,1,4
7737,0,20,10,2,3
7738,0,20,10,3,2
7739,0,20,10,4,1
7740,0,20,10,5,0
7741,0,20,11,0,4
7742,0,20,11,1,3
7743,0,20,11,2,2
7744,0,20,11,3,1
7745,0,20,11,4,0
7746,0,20,12,0,3
7747,0,20,12,1,2
7748,0,20,12,2,1
7749,0,20,12,3,0
7750,0,20,13,0,2
7751,0,20,13,1,1
7752,0,20,13,2,0
7753,0,20,14,0,1
7754,0,20,14,1,0
7755,0,20,15,0,0
7756,0,21,0,0,14
7757,0,21,0,1,13
7758,0,21,0,2,12
7759,0,21,0,3,11
7760,0,21,0,4,10
7761,0,21,0,5,9
7762,0,21,0,6,8
7763,0,21,0,7,7
7764,0,21,0,8,6
7765,0,21,0,9,5
7766,0,21,0,10,4
7767,0,21,0,11,3
7768,0,21,0,12,2
7769,0,21,0,13,1
7770,0,21,0,14,0
7771,0,21,1,0,13
7772,0,21,1,1,12
7773,0,21,1,2,11
7774,0,21,1,3,10
7775,0,21,1,4,9
7776,0,21,1,5,8
7777,0,21,1,6,7
7778,0,21,1,7,6
7779,0,21,1,8,5
7780,0,21,1,9,4
7781,0,21,1,10,3
7782,0,21,1,11,2
7783,0,21,1,12,1
7784,0,21,1,13,0
7785,0,21,2,0,12
7786,0,21,2,1,11
7787,0,21,2,2,10
7788,0,21,2,3,9
7789,0,21,2,4,8
7790,0,21,2,5,7
7791,0,21,2,6,6
7792,0,21,2,7,5
7793,0,21,2,8,4
7794,0,21,2,9,3
7795,0,21,2,10,2
7796,0,21,2,11,1
7797,0,21,2,12,0
7798,0,21,3,0,11
7799,0,21,3,1,10
7800,0,21,3,2,9
7801,0,21,3,3,8
7802,0,21,3,4,7
7803,0,21,3,5,6
7804,0,21,3,6,5
7805,0,21,3,7,4
7806,0,21,3,8,3
7807,0,21,3,9,2
7808,0,21,3,10,1
7809,0,21,3,11,0
7810,0,21,4,0,10
7811,0,21,4,1,9
7812,0,21,4,2,8
7813,0,21,4,3,7
7814,0,21,4,4,6
7815,0,21,4,5,5
7816,0,21,4,6,4
7817,0,21,4,7,3
7818,0,21,4,8,2
7819,0,21,4,9,1
7820,0,21,4,10,0
7821,0,21,5,0,9
7822,0,21,5,1,8
7823,0,21,5,2,7
7824,0,21,5,3,6
7825,0,21,5,4,5
7826,0,21,5,5,4
7827,0,21,5,6,3
7828,0,21,5,7,2
7829,0,21,5,8,1
7830,0,21,5,9,0
7831,0,21,6,0,8
7832,0,21,6,1,7
7833,0,21,6,2,6
7834,0,21,6,3,5
7835,0,21,6,4,4
7836,0,21,6,5,3
7837,0,21,6,6,2
7838,0,21,6,7,1
7839,0,21,6,8,0
7840,0,21,7,0,7
7841,0,21,7,1,6
7842,0,21,7,2,5
7843,0,21,7,3,4
7844,0,21,7,4,3
7845,0,21,7,5,2
7846,0,21,7,6,1
7847,0,21,7,7,0
7848,0,21,8,0,6
7849,0,21,8,1,5
7850,0,21,8,2,4
7851,0,21,8,3,3
7852,0,21,8,4,2
7853,0,21,8,5,1
7854,0,21,8,6,0
7855,0,21,9,0,5
7856,0,21,9,1,4
7857,0,21,9,2,3
7858,0,21,9,3,2
7859,0,21,9,4,1
7860,0,21,9,5,0
7861,0,21,10,0,4
7862,0,21,10,1,3
7863,0,21,10,2,2
7864,0,21,10,3,1
7865,0,21,10,4,0
7866,0,21,11,0,3
7867,0,21,11,1,2
7868,0,21,11,2,1
7869,0,21,11,3,0
7870,0,21,12,0,2
7871,0,21,12,1,1
7872,0,21,12,2,0
7873,0,21,13,0,1
7874,0,21,13,1,0
7875,0,21,14,0,0
7876,0,22,0,0,13
7877,0,22,0,1,12
7878,0,22,0,2,11
7879,0,22,0,3,10
7880,0,22,0,4,9
7881,0,22,0,5,8
7882,0,22,0,6,7
7883,0,22,0,7,6
7884,0,22,0,8,5
7885,0,22,0,9,4
7886,0,22,0,10,3
7887,0,22,0,11,2
7888,0,22,0,12,1
7889,0,22,0,13,0
7890,0,22,1,0,12
7891,0,22,1,1,11
7892,0,22,1,2,10
7893,0,22,1,3,9
7894,0,22,1,4,8
7895,0,22,1,5,7
7896,0,22,1,6,6
7897,0,22,1,7,5
7898,0,22,1,8,4
7899,0,22,1,9,3
7900,0,22,1,10,2
7901,0,22,1,11,1
7902,0,22,1,12,0
7903,0,22,2,0,11
7904,0,22,2,1,10
7905,0,22,2,2,9
7906,0,22,2,3,8
7907,0,22,2,4,7
7908,0,22,2,5,6
7909,0,22,2,6,5
7910,0,22,2,7,4
7911,0,22,2,8,3
7912,0,22,2,9,2
7913,0,22,2,10,1
7914,0,22,2,11,0
7915,0,22,3,0,10
7916,0,22,3,1,9
7917,0,22,3,2,8
7918,0,22,3,3,7
7919,0,22,3,4,6
7920,0,22,3,5,5
7921,0,22,3,6,4
7922,0,22,3,7,3
7923,0,22,3,8,2
7924,0,22,3,9,1
7925,0,22,3,10,0
7926,0,22,4,0,9
7927,0,22,4,1,8
7928,0,22,4,2,7
7929,0,22,4,3,6
7930,0,22,4,4,5
7931,0,22,4,5,4
7932,0,22,4,6,3
7933,0,22,4,7,2
7934,0,22,4,8,1
7935,0,22,4,9,0
7936,0,22,5,0,8
7937,0,22,5,1,7
7938,0,22,5,2,6
7939,0,22,5,3,5
7940,0,22,5,4,4
7941,0,22,5,5,3
7942,0,22,5,6,2
7943,0,22,5,7,1
7944,0,22,5,8,0
7945,0,22,6,0,7
7946,0,22,6,1,6
7947,0,22,6,2,5
7948,0,22,6,3,4
7949,0,22,6,4,3
7950,0,22,6,5,2
7951,0,22,6,6,1
7952,0,22,6,7,0
7953,0,22,7,0,6
7954,0,22,7,1,5
7955,0,22,7,2,4
7956,0,22,7,3,3
7957,0,22,7,4,2
7958,0,22,7,5,1
7959,0,22,7,6,0
7960,0,22,8,0,5
7961,0,22,8,1,4
7962,0,22,8,2,3
7963,0,22,8,3,2
7964,0,22,8,4,1
7965,0,22,8,5,0
7966,0,22,9,0,4
7967,0,22,9,1,3
7968,0,22,9,2,2
7969,0,22,9,3,1
7970,0,22,9,4,0
7971,0,22,10,0,3
7972,0,22,10,1,2
7973,0,22,10,2,1
7974,0,22,10,3,0
7975,0,22,11,0,2
7976,0,22,11,1,1
7977,0,22,11,2,0
7978,0,22,12,0,1
7979,0,22,12,1,0
7980,0,22,13,0,0
7981,0,23,0,0,12
7982,0,23,0,1,11
7983,0,23,0,2,10
7984,0,23,0,3,9
7985,0,23,0,4,8
7986,0,23,0,5,7
7987,0,23,0,6,6
7988,0,23,0,7,5
7989,0,23,0,8,4
7990,0,23,0,9,3
7991,0,23,0,10,2
7992,0,23,0,11,1
7993,0,23,0,12,0
7994,0,23,1,0,11
7995,0,23,1,1,10
7996,0,23,1,2,9
7997,0,23,1,3,8
7998,0,23,1,4,7
7999,0,23,1,5,6
8000,0,23,1,6,5
8001,0,23,1,7,4
8002,0,23,1,8,3
8003,0,23,1,9,2
8004,0,23,1,10,1
8005,0,23,1,11,0
8006,0,23,2,0,10
8007,0,23,2,1,9
8008,0,23,2,2,8
8009,0,23,2,3,7
8010,0,23,2,4,6
8011,0,23,2,5,5
8012,0,23,2,6,4
8013,0,23,2,7,3
8014,0,23,2,8,2
8015,0,23,2,9,1
8016,0,23,2,10,0
8017,0,23,3,0,9
8018,0,23,3,1,8
8019,0,23,3,2,7
8020,0,23,3,3,6
8021,0,23,3,4,5
8022,0,23,3,5,4
8023,0,23,3,6,3
8024,0,23,3,7,2
8025,0,23,3,8,1
8026,0,23,3,9,0
8027,0,23,4,0,8
8028,0,23,4,1,7
8029,0,23,4,2,6
8030,0,23,4,3,5
8031,0,23,4,4,4
8032,0,23,4,5,3
8033,0,23,4,6,2
8034,0,23,4,7,1
8035,0,23,4,8,0
8036,0,23,5,0,7
8037,0,23,5,1,6
8038,0,23,5,2,5
8039,0,23,5,3,4
8040,0,23,5,4,3
8041,0,23,5,5,2
8042,0,23,5,6,1
8043,0,23,5,7,0
8044,0,23,6,0,6
8045,0,23,6,1,5
8046,0,23,6,2,4
8047,0,23,6,3,3
8048,0,23,6,4,2
8049,0,23,6,5,1
8050,0,23,6,6,0
8051,0,23,7,0,5
8052,0,23,7,1,4
8053,0,23,7,2,3
8054,0,23,7,3,2
8055,0,23,7,4,1
8056,0,23,7,5,0
8057,0,23,8,0,4
8058,0,23,8,1,3
8059,0,23,8,2,2
8060,0,23,8,3,1
8061,0,23,8,4,0
8062,0,23,9,0,3
8063,0,23,9,1,2
8064,0,23,9,2,1
8065,0,23,9,3,0
8066,0,23,10,0,2
8067,0,23,10,1,1
8068,0,23,10,2,0
8069,0,23,11,0,1
8070,0,23,11,1,0
8071,0,23,12,0,0
8072,0,24,0,0,11
8073,0,24,0,1,10
8074,0,24,0,2,9
8075,0,24,0,3,8
8076,0,24,0,4,7
8077,0,24,0,5,6
8078,0,24,0,6,5
8079,0,24,0,7,4
8080,0,24,0,8,3
8081,0,24,0,9,2
8082,0,24,0,10,1
8083,0,24,0,11,0
8084,0,24,1,0,10
8085,0,24,1,1,9
8086,0,24,1,2,8
8087,0,24,1,3,7
8088,0,24,1,4,6
8089,0,24,1,5,5
8090,0,24,1,6,4
8091,0,24,1,7,3
8092,0,24,1,8,2
8093,0,24,1,9,1
8094,0,24,1,10,0
8095,0,24,2,0,9
8096,0,24,2,1,8
8097,0,24,2,2,7
8098,0,24,2,3,6
8099,0,24,2,4,5
8100,0,24,2,5,4
8101,0,24,2,6,3
8102,0,24,2,7,2
8103,0,24,2,8,1
8104,0,24,2,9,0
8105,0,24,3,0,8
8106,0,24,3,1,7
8107,0,24,3,2,6
8108,0,24,3,3,5
8109,0,24,3,4,4
8110,0,24,3,5,3
8111,0,24,3,6,2
8112,0,24,3,7,1
8113,0,24,3,8,0
8114,0,24,4,0,7
8115,0,24,4,1,6
8116,0,24,4,2,5
8117,0,24,4,3,4
8118,0,24,4,4,3
8119,0,24,4,5,2
8120,0,24,4,6,1
8121,0,24,4,7,0
8122,0,24,5,0,6
8123,0,24,5,1,5
8124,0,24,5,2,4
8125,0,24,5,3,3
8126,0,24,5,4,2
8127,0,24,5,5,1
8128,0,24,5,6,0
8129,0,24,6,0,5
8130,0,24,6,1,4
8131,0,24,6,2,3
8132,0,24,6,3,2
8133,0,24,6,4,1
8134,0,24,6,5,0
8135,0,24,7,0,4
8136,0,24,7,1,3
8137,0,24,7,2,2
8138,0,24,7,3,1
8139,0,24,7,4,0
8140,0,24,8,0,3
8141,0,24,8,1,2
8142,0,24,8,2,1
8143,0,24,8,3,0
8144,0,24,9,0,2
8145,0,24,9,1,1
8146,0,24,9,2,0
8147,0,24,10,0,1
8148,0,24,10,1,0
8149,0,24,11,0,0
8150,0,25,0,0,10
8151,0,25,0,1,9
8152,0,25,0,2,8
8153,0,25,0,3,7
8154,0,25,0,4,6
8155,0,25,0,5,5
8156,0,25,0,6,4
8157,0,25,0,7,3
8158,0,25,0,8,2
8159,0,25,0,9,1
8160,0,25,0,10,0
8161,0,25,1,0,9
8162,0,25,1,1,8
8163,0,25,1,2,7
8164,0,25,1,3,6
8165,0,25,1,4,5
8166,0,25,1,5,4
8167,0,25,1,6,3
8168,0,25,1,7,2
8169,0,25,1,8,1
8170,0,25,1,9,0
8171,0,25,2,0,8
8172,0,25,2,1,7
8173,0,25,2,2,6
8174,0,25,2,3,5
8175,0,25,2,4,4
8176,0,25,2,5,3
8177,0,25,2,6,2
8178,0,25,2,7,1
8179,0,25,2,8,0
8180,0,25,3,0,7
8181,0,25,3,1,6
8182,0,25,3,2,5
8183,0,25,3,3,4
8184,0,25,3,4,3
8185,0,25,3,5,2
8186,0,25,3,6,1
8187,0,25,3,7,0
8188,0,25,4,0,6
8189,0,25,4,1,5
8190,0,25,4,2,4
8191,0,25,4,3,3
8192,0,25,4,4,2
8193,0,25,4,5,1
8194,0,25,4,6,0
8195,0,25,5,0,5
8196,0,25,5,1,4
8197,0,25,5,2,3
8198,0,25,5,3,2
8199,0,25,5,4,1
8200,0,25,5,5,0
8201,0,25,6,0,4
8202,0,25,6,1,3
8203,0,25,6,2,2
8204,0,25,6,3,1
8205,0,25,6,4,0
8206,0,25,7,0,3
8207,0,25,7,1,2
8208,0,25,7,2,1
8209,0,25,7,3,0
8210,0,25,8,0,2
8211,0,25,8,1,1
8212,0,25,8,2,0
8213,0,25,9,0,1
8214,0,25,9,1,0
8215,0,25,10,0,0
8216,0,26,0,0,9
8217,0,26,0,1,8
8218,0,26,0,2,7
8219,0,26,0,3,6
8220,0,26,0,4,5
8221,0,26,0,5,4
8222,0,26,0,6,3
8223,0,26,0,7,2
8224,0,26,0,8,1
8225,0,26,0,9,0
8226,0,26,1,0,8
8227,0,26,1,1,7
8228,0,26,1,2,6
8229,0,26,1,3,5
8230,0,26,1,4,4
8231,0,26,1,5,3
8232,0,26,1,6,2
8233,0,26,1,7,1
8234,0,26,1,8,0
8235,0,26,2,0,7
8236,0,26,2,1,6
8237,0,26,2,2,5
8238,0,26,2,3,4
8239,0,26,2,4,3
8240,0,26,2,5,2
8241,0,26,2,6,1
8242,0,26,2,7,0
8243,0,26,3,0,6
8244,0,26,3,1,5
8245,0,26,3,2,4
8246,0,26,3,3,3
8247,0,26,3,4,2
8248,0,26,3,5,1
8249,0,26,3,6,0
8250,0,26,4,0,5
8251,0,26,4,1,4
8252,0,26,4,2,3
8253,0,26,4,3,2
8254,0,26,4,4,1
8255,0,26,4,5,0
8256,0,26,5,0,4
8257,0,26,5,1,3
8258,0,26,5,2,2
8259,0,26,5,3,1
8260,0,26,5,4,0
8261,0,26,6,0,3
8262,0,26,6,1,2
8263,0,26,6,2,1
8264,0,26,6,3,0
8265,0,26,7,0,2
8266,0,26,7,1,1
8267,0,26,7,2,0
8268,0,26,8,0,1
8269,0,26,8,1,0
8270,0,26,9,0,0
8271,0,27,0,0,8
8272,0,27,0,1,7
8273,0,27,0,2,6
8274,0,27,0,3,5
8275,0,27,0,4,4
8276,0,27,0,5,3
8277,0,27,0,6,2
8278,0,27,0,7,1
8279,0,27,0,8,0
8280,0,27,1,0,7
8281,0,27,1,1,6
8282,0,27,1,2,5
8283,0,27,1,3,4
8284,0,27,1,4,3
8285,0,27,1,5,2
8286,0,27,1,6,1
8287,0,27,1,7,0
8288,0,27,2,0,6
8289,0,27,2,1,5
8290,0,27,2,2,4
8291,0,27,2,3,3
8292,0,27,2,4,2
8293,0,27,2,5,1
8294,0,27,2,6,0
8295,0,27,3,0,5
8296,0,27,3,1,4
8297,0,27,3,2,3
8298,0,27,3,3,2
8299,0,27,3,4,1
8300,0,27,3,5,0
8301,0,27,4,0,4
8302,0,27,4,1,3
8303,0,27,4,2,2
8304,0,27,4,3,1
8305,0,27,4,4,0
8306,0,27,5,0,3
8307,0,27,5,1,2
8308,0,27,5,2,1
8309,0,27,5,3,0
8310,0,27,6,0,2
8311,0,27,6,1,1
8312,0,27,6,2,0
8313,0,27,7,0,1
8314,0,27,7,1,0
8315,0,27,8,0,0
8316,0,28,0,0,7
8317,0,28,0,1,6
8318,0,28,0,2,5
8319,0,28,0,3,4
8320,0,28,0,4,3
8321,0,28,0,5,2
8322,0,28,0,6,1
8323,0,28,0,7,0
8324,0,28,1,0,6
8325,0,28,1,1,5
8326,0,28,1,2,4
8327,0,28,1,3,3
8328,0,28,1,4,2
8329,0,28,1,5,1
8330,0,28,1,6,0
8331,0,28,2,0,5
8332,0,28,2,1,4
8333,0,28,2,2,3
8334,0,28,2,3,2
8335,0,28,2,4,1
8336,0,28,2,5,0
8337,0,28,3,0,4
8338,0,28,3,1,3
8339,0,28,3,2,2
8340,0,28,3,3,1
8341,0,28,3,4,0
8342,0,28,4,0,3
8343,0,28,4,1,2
8344,0,28,4,2,1
8345,0,28,4,3,0
8346,0,28,5,0,2
8347,0,28,5,1,1
8348,0,28,5,2,0
8349,0,28,6,0,1
8350,0,28,6,1,0
8351,0,28,7,0,0
8352,0,29,0,0,6
8353,0,29,0,1,5
8354,0,29,0,2,4
8355,0,29,0,3,3
8356,0,29,0,4,2
8357,0,29,0,5,1
8358,0,29,0,6,0
8359,0,29,1,0,5
8360,0,29,1,1,4
8361,0,29,1,2,3
8362,0,29,1,3,2
8363,0,29,1,4,1
8364,0,29,1,5,0
8365,0,29,2,0,4
8366,0,29,2,1,3
8367,0,29,2,2,2
8368,0,29,2,3,1
8369,0,29,2,4,0
8370,0,29,3,0,3
8371,0,29,3,1,2
8372,0,29,3,2,1
8373,0,29,3,3,0
8374,0,29,4,0,2
8375,0,29,4,1,1
8376,0,29,4,2,0
8377,0,29,5,0,1
8378,0,29,5,1,0
8379,0,29,6,0,0
8380,0,30,0,0,5
8381,0,30,0,1,4
8382,0,30,0,2,3
8383,0,30,0,3,2
8384,0,30,0,4,1
8385,0,30,0,5,0
8386,0,30,1,0,4
8387,0,30,1,1,3
8388,0,30,1,2,2
8389,0,30,1,3,1
8390,0,30,1,4,0
8391,0,30,2,0,3
8392,0,30,2,1,2
8393,0,30,2,2,1
8394,0,30,2,3,0
8395,0,30,3,0,2
8396,0,30,3,1,1
8397,0,30,3,2,0
8398,0,30,4,0,1
8399,0,30,4,1,0
8400,0,30,5,0,0
8401,0,31,0,0,4
8402,0,31,0,1,3
8403,0,31,0,2,2
8404,0,31,0,3,1
8405,0,31,0,4,0
8406,0,31,1,0,3
8407,0,31,1,1,2
8408,0,31,1,2,1
8409,0,31,1,3,0
8410,0,31,2,0,2
8411,0,31,2,1,1
8412,0,31,2,2,0
8413,0,31,3,0,1
8414,0,31,3,1,0
8415,0,31,4,0,0
8416,0,32,0,0,3
8417,0,32,0,1,2
8418,0,32,0,2,1
8419,0,32,0,3,0
8420,0,32,1,0,2
8421,0,32,1,1,1
8422,0,32,1,2,0
8423,0,32,2,0,1
8424,0,32,2,1,0
8425,0,32,3,0,0
8426,0,33,0,0,2
8427,0,33,0,1,1
8428,0,33,0,2,0
8429,0,33,1,0,1
8430,0,33,1,1,0
8431,0,33,2,0,0
8432,0,34,0,0,1
8433,0,34,0,1,0
8434,0,34,1,0,0
8435,0,35,0,0,0
8436,1,0,0,0,34
8437,1,0,0,1,33
8438,1,0,0,2,32
8439,1,0,0,3,31
8440,1,0,0,4,30
8441,1,0,0,5,29
8442,1,0,0,6,28
8443,1,0,0,7,27
8444,1,0,0,8,26
8445,1,0,0,9,25
8446,1,0,0,10,24
8447,1,0,0,11,23
8448,1,0,0,12,22
8449,1,0,0,13,21
8450,1,0,0,14,20
8451,1,0,0,15,19
8452,1,0,0,16,18
8453,1,0,0,17,17
8454,1,0,0,18,16
8455,1,0,0,19,15
8456,1,0,0,20,14
8457,1,0,0,21,13
8458,1,0,0,22,12
8459,1,0,0,23,11
8460,1,0,0,24,10
8461,1,0,0,25,9
8462,1,0,0,26,8
8463,1,0,0,27,7
8464,1,0,0,28,6
8465,1,0,0,29,5
8466,1,0,0,30,4
8467,1,0,0,31,3
8468,1,0,0,32,2
8469,1,0,0,33,1
8470,1,0,0,34,0
8471,1,0,1,0,33
8472,1,0,1,1,32
8473,1,0,1,2,31
8474,1,0,1,3,30
8475,1,0,1,4,29
8476,1,0,1,5,28
8477,1,0,1,6,27
8478,1,0,1,7,26
8479,1,0,1,8,25
8480,1,0,1,9,24
8481,1,0,1,10,23
8482,1,0,1,11,22
8483,1,0,1,12,21
8484,1,0,1,13,20
8485,1,0,1,14,19
8486,1,0,1,15,18
8487,1,0,1,16,17
8488,1,0,1,17,16
8489,1,0,1,18,15
8490,1,0,1,19,14
8491,1,0,1,20,13
8492,1,0,1,21,12
8493,1,0,1,22,11
8494,1,0,1,23,10
8495,1,0,1,24,9
8496,1,0,1,25,8
8497,1,0,1,26,7
8498,1,0,1,27,6
8499,1,0,1,28,5
8500,1,0,1,29,4
8501,1,0,1,30,3
8502,1,0,1,31,2
8503,1,0,1,32,1
8504,1,0,1,33,0
8505,1,0,2,0,32
8506,1,0,2,1,31
8507,1,0,2,2,30
8508,1,0,2,3,29
8509,1,0,2,4,28
8510,1,0,2,5,27
8511,1,0,2,6,26
8512,1,0,2,7,25
8513,1,0,2,8,24
8514,1,0,2,9,23
8515,1,0,2,10,22
8516,1,0,2,11,21
8517,1,0,2,12,20
8518,1,0,2,13,19
8519,1,0,2,14,18
